Index,Company Name,Company Address,Company Country,Company Link,Industry,Batch,Sub Industry,Founded,Team Size,Company Status
4219,Venu AI,"San Jose, CA, USA; Remote",USA,https://www.ycombinator.com/companies/venu-ai,B2B,Winter 2021,B2B,2016,5,Active
4220,Biodock,"Austin, TX, USA",USA,https://www.ycombinator.com/companies/biodock,Healthcare,Winter 2021,Healthcare -> Therapeutics,2020,8,Active
4221,Camp,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/camp,Consumer,Winter 2021,Consumer,2021,3,Active
4222,Betterhalf,"Bengaluru, KA, India",India,https://www.ycombinator.com/companies/betterhalf,Consumer,Winter 2021,Consumer -> Social,2016,25,Active
4223,Feroot Security,"Toronto, ON, Canada",Canada,https://www.ycombinator.com/companies/feroot-security,B2B,Winter 2021,B2B -> Security,2017,24,Active
4224,Phoenix,"Toronto, ON, Canada",Canada,https://www.ycombinator.com/companies/phoenix,Healthcare,Winter 2021,Healthcare -> Consumer Health and Wellness,2019,70,Active
4225,ROGER,"New York, NY, USA",USA,https://www.ycombinator.com/companies/roger,B2B,Winter 2021,B2B,2020,4,Active
4226,Redcliffe Lifetech,"Delhi, DL, India; Gurugram, HR, India; Noida, UP, India",India,https://www.ycombinator.com/companies/redcliffe-lifetech,Healthcare,Winter 2021,Healthcare -> Diagnostics,2018,3500,Active
4227,Seer,"Menlo Park, CA, USA; Palo Alto, CA, USA; Remote",USA,https://www.ycombinator.com/companies/seer,B2B,Winter 2021,B2B -> Retail,2019,4,Active
4228,FitHub,"Barranquilla, Atlantico, Colombia",Colombia,https://www.ycombinator.com/companies/fithub-2,Consumer,Winter 2021,Consumer -> Food and Beverage,2017,60,Active
4229,Rulebricks,"Los Altos, CA, USA",USA,https://www.ycombinator.com/companies/rulebricks,B2B,Winter 2021,B2B -> Operations,2021,2,Active
4230,BotBuilt,"Durham, NC, USA",USA,https://www.ycombinator.com/companies/botbuilt,Industrials,Winter 2021,Industrials -> Manufacturing and Robotics,2020,8,Active
4231,Reclaim Protocol,"Hyderabad, Telangana, India; Remote",India,https://www.ycombinator.com/companies/reclaim-protocol,B2B,Winter 2021,"B2B -> Engineering, Product and Design",2021,26,Active
4232,TaoFi,,,https://www.ycombinator.com/companies/taofi,Fintech,Winter 2021,Fintech,2020,11,Active
4233,ZOKO,"Bengaluru, KA, India",India,https://www.ycombinator.com/companies/zoko,B2B,Winter 2021,B2B -> Retail,2021,18,Active
4234,Tint,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/tint,Fintech,Winter 2021,Fintech -> Insurance,2018,40,Active
4235,InpharmD,"Atlanta, GA, USA",USA,https://www.ycombinator.com/companies/inpharmd,Healthcare,Winter 2021,Healthcare -> Healthcare Services,2018,16,Active
4236,Simplify,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/simplify,Consumer,Winter 2021,Consumer -> Job and Career Services,2020,5,Active
4237,Unschool,"Hyderabad, Telangana, India",India,https://www.ycombinator.com/companies/unschool,Education,Winter 2021,Education,2019,35,Active
4238,Tilt,"Bengaluru, KA, India; Remote",India,https://www.ycombinator.com/companies/tilt-2,Consumer,Winter 2021,Consumer,2016,12,Active
4239,Juicy Marbles,"Ljubljana, Ljubljana, Slovenia",Slovenia,https://www.ycombinator.com/companies/juicy-marbles,Consumer,Winter 2021,Consumer -> Food and Beverage,2019,45,Active
4240,Stoke Space,"Seattle, WA, USA",USA,https://www.ycombinator.com/companies/stoke-space,Industrials,Winter 2021,Industrials -> Aviation and Space,2019,305,Active
4241,clicOH,"Buenos Aires, CABA, Argentina; Mexico City, CDMX, Mexico",Argentina,https://www.ycombinator.com/companies/clicoh,B2B,Winter 2021,B2B -> Supply Chain and Logistics,2019,155,Active
4242,Solo,"Provo, UT, USA; Remote",USA,https://www.ycombinator.com/companies/solo,Fintech,Winter 2021,Fintech -> Consumer Finance,2018,25,Active
4243,Tractian,"Atlanta, GA, USA",USA,https://www.ycombinator.com/companies/tractian,Industrials,Winter 2021,Industrials,2019,530,Active
4244,Codingal,"Bengaluru, KA, India",India,https://www.ycombinator.com/companies/codingal,Education,Winter 2021,Education,2020,60,Active
4245,Resquared,"Philadelphia, PA, USA; Remote",USA,https://www.ycombinator.com/companies/resquared,B2B,Winter 2021,B2B -> Marketing,2019,40,Active
4246,Quicknode,"Miami, FL, USA",USA,https://www.ycombinator.com/companies/quicknode,B2B,Winter 2021,B2B -> Infrastructure,2017,115,Active
4247,Topline Pro,"New York, NY, USA; Boston, MA, USA",USA,https://www.ycombinator.com/companies/topline-pro,B2B,Winter 2021,B2B -> Operations,2020,28,Active
4248,QuotaBook,"Seoul, South Korea",South Korea,https://www.ycombinator.com/companies/quotabook,B2B,Winter 2021,B2B -> Finance and Accounting,2019,50,Active
4249,Flextock,"Cairo, Cairo Governorate, Egypt",Egypt,https://www.ycombinator.com/companies/flextock,B2B,Winter 2021,B2B -> Supply Chain and Logistics,2020,10,Active
4250,Darrow,"Tel Aviv-Yafo, Tel Aviv District, Israel; New York, NY, USA",Israel,https://www.ycombinator.com/companies/darrow,B2B,Winter 2021,B2B -> Legal,2020,95,Active
4251,SST,"Toronto, ON, Canada; Remote",Canada,https://www.ycombinator.com/companies/sst,B2B,Winter 2021,B2B -> Infrastructure,2010,8,Active
4252,Homebase,"Ho Chi Minh City, Ho Chi Minh City, Vietnam; Ho Chi Minh City, Vietnam",Vietnam,https://www.ycombinator.com/companies/homebase,Real Estate and Construction,Winter 2021,Real Estate and Construction -> Housing and Real Estate,2019,20,Active
4253,LogisticsOS,"Ontario, CA, USA; Remote",USA,https://www.ycombinator.com/companies/logisticsos,B2B,Winter 2021,B2B -> Supply Chain and Logistics,2020,6,Active
4254,Veera Health,"MH, India",India,https://www.ycombinator.com/companies/veera-health,Healthcare,Winter 2021,Healthcare -> Consumer Health and Wellness,2020,4,Active
4255,LightTwist,"Boulder, CO, USA; Remote",USA,https://www.ycombinator.com/companies/lighttwist,B2B,Winter 2021,"B2B -> Engineering, Product and Design",2021,4,Active
4256,Text Blaze,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/text-blaze,B2B,Winter 2021,B2B -> Productivity,2019,9,Active
4257,Sendbox,"Lagos, LA, Nigeria; LA, Nigeria",Nigeria,https://www.ycombinator.com/companies/sendbox,B2B,Winter 2021,B2B -> Supply Chain and Logistics,2018,25,Active
4258,Coderhouse,"Buenos Aires, CABA, Argentina",Argentina,https://www.ycombinator.com/companies/coderhouse,Education,Winter 2021,Education,2019,225,Active
4259,Enode,"Oslo, Oslo, Norway; Remote",Norway,https://www.ycombinator.com/companies/enode,Industrials,Winter 2021,Industrials -> Energy,2020,40,Active
4260,Trela,"São Paulo, SP, Brazil",Brazil,https://www.ycombinator.com/companies/trela,Consumer,Winter 2021,Consumer,2020,120,Active
4261,Datrics,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/datrics,Healthcare,Winter 2021,Healthcare,2020,22,Active
4262,Great Question,"Oakland, CA, USA; Remote",USA,https://www.ycombinator.com/companies/great-question,B2B,Winter 2021,"B2B -> Engineering, Product and Design",2020,50,Active
4263,Hudu,"Fort Collins, CO, USA; Remote",USA,https://www.ycombinator.com/companies/hudu,B2B,Winter 2021,B2B -> Operations,2019,26,Active
4264,Aurabeat,"Hong Kong, Hong Kong",Hong Kong,https://www.ycombinator.com/companies/aurabeat,Industrials,Winter 2021,Industrials -> Energy,2017,12,Active
4265,Auricle,"Mountain View, CA, USA; Oakland, CA, USA",USA,https://www.ycombinator.com/companies/auricle,Healthcare,Winter 2021,Healthcare -> Medical Devices,2020,2,Active
4266,LiveFlow,"New York, NY, USA",USA,https://www.ycombinator.com/companies/liveflow,B2B,Winter 2021,B2B -> Finance and Accounting,2021,51,Active
4267,Remora,"Detroit, MI, USA",USA,https://www.ycombinator.com/companies/remora,Industrials,Winter 2021,Industrials -> Climate,2020,45,Active
4268,Finary.com,"Paris, Île-de-France, France",France,https://www.ycombinator.com/companies/finary-com,Fintech,Winter 2021,Fintech -> Asset Management,2020,5,Active
4269,zingbus,"Gurugram, HR, India",India,https://www.ycombinator.com/companies/zingbus,Consumer,Winter 2021,Consumer -> Transportation Services,2019,40,Active
4270,Greywing,"Singapore, Singapore; Remote",Singapore,https://www.ycombinator.com/companies/greywing,B2B,Winter 2021,B2B -> Supply Chain and Logistics,2019,3,Active
4271,GimBooks,"Raipur, CT, India",India,https://www.ycombinator.com/companies/gimbooks,B2B,Winter 2021,B2B -> Finance and Accounting,2017,16,Active
4272,Measured,"New York, NY, USA",USA,https://www.ycombinator.com/companies/measured,Healthcare,Winter 2021,Healthcare -> Consumer Health and Wellness,2021,12,Active
4273,Rinsed,"New York, NY, USA",USA,https://www.ycombinator.com/companies/rinsed,B2B,Winter 2021,B2B,2019,80,Active
4274,FirstSupport.ai,"Bandung, West Java, Indonesia; Remote",Indonesia,https://www.ycombinator.com/companies/firstsupport-ai,B2B,Winter 2021,B2B -> Operations,2021,4,Active
4275,BrioHR,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Malaysia,https://www.ycombinator.com/companies/briohr,B2B,Winter 2021,B2B -> Human Resources,2018,35,Active
4276,True3D Labs,"New York, NY, USA",USA,https://www.ycombinator.com/companies/true3d-labs,Consumer,Winter 2021,Consumer -> Content,2020,4,Active
4277,Fathom,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/fathom,B2B,Winter 2021,B2B -> Productivity,2020,25,Active
4278,Popl,"New York, NY, USA; Remote",USA,https://www.ycombinator.com/companies/popl,B2B,Winter 2021,B2B,2020,60,Active
4279,Hermes Robotics,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/hermes-robotics,Industrials,Winter 2021,Industrials -> Defense,,5,Active
4280,Care Weather,"Orem, UT, USA",USA,https://www.ycombinator.com/companies/care-weather,Industrials,Winter 2021,Industrials -> Aviation and Space,2019,2,Active
4281,Logica,"Omaha, NE, USA; Remote",USA,https://www.ycombinator.com/companies/logica,B2B,Winter 2021,B2B -> Finance and Accounting,2020,2,Active
4282,Anima,"London, England, United Kingdom; Remote",United Kingdom,https://www.ycombinator.com/companies/anima,Healthcare,Winter 2021,Healthcare,2021,20,Active
4283,Pangea.app,"New York, NY, USA; Providence, RI, USA; Remote",USA,https://www.ycombinator.com/companies/pangea-app,B2B,Winter 2021,B2B -> Recruiting and Talent,2016,3,Active
4284,Kredi,"Monterrey, N.L., Mexico; N.L., Mexico",Mexico,https://www.ycombinator.com/companies/kredi,Fintech,Winter 2021,Fintech -> Credit and Lending,2020,66,Active
4285,weweb.io,"Paris, Île-de-France, France",France,https://www.ycombinator.com/companies/weweb-io,B2B,Winter 2021,B2B -> Operations,2020,12,Active
4286,Mindee,"Paris, Île-de-France, France; San Francisco, CA, USA; London, England, United Kingdom",France,https://www.ycombinator.com/companies/mindee,B2B,Winter 2021,"B2B -> Engineering, Product and Design",2018,60,Active
4287,Topkey,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/topkey,B2B,Winter 2021,B2B -> Finance and Accounting,2021,17,Active
4288,Udhaar App,"Karachi, Sindh, Pakistan; Sindh, Pakistan",Pakistan,https://www.ycombinator.com/companies/udhaar-app,Fintech,Winter 2021,Fintech -> Payments,2020,32,Active
4289,Quadrant Health,"New York, NY, USA; Remote",USA,https://www.ycombinator.com/companies/quadrant-health,Healthcare,Winter 2021,Healthcare -> Healthcare IT,2021,7,Active
4290,Kodo,"MH, India",India,https://www.ycombinator.com/companies/kodo,Fintech,Winter 2021,Fintech -> Payments,2019,45,Active
4291,Dashlabs.ai,"Manila, NCR, Philippines; Remote",Philippines,https://www.ycombinator.com/companies/dashlabs-ai,Healthcare,Winter 2021,Healthcare -> Healthcare IT,2020,30,Active
4292,ControlHub,Remote,Remote,https://www.ycombinator.com/companies/controlhub,B2B,Winter 2021,B2B -> Finance and Accounting,2020,22,Active
4293,Nirva,"London, England, United Kingdom; Chennai, TN, India",United Kingdom,https://www.ycombinator.com/companies/nirva,Healthcare,Winter 2021,Healthcare -> Healthcare Services,2021,10,Active
4294,Fintoc,"Santiago, Santiago Metropolitan Region, Chile",Chile,https://www.ycombinator.com/companies/fintoc,Fintech,Winter 2021,Fintech -> Payments,2020,60,Active
4295,Vapi,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/vapi,B2B,Winter 2021,"B2B -> Engineering, Product and Design",2020,50,Active
4296,Alinea,"New York, NY, USA",USA,https://www.ycombinator.com/companies/alinea,Fintech,Winter 2021,Fintech -> Consumer Finance,2021,12,Active
4297,Lendflow,"Austin, TX, USA",USA,https://www.ycombinator.com/companies/lendflow,Fintech,Winter 2021,Fintech -> Payments,2019,55,Active
4298,Parsagon,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/parsagon,B2B,Winter 2021,B2B,2020,2,Active
4299,Camber,"New York, NY, USA",USA,https://www.ycombinator.com/companies/camber-2,Healthcare,Winter 2021,Healthcare -> Healthcare IT,2021,85,Active
4300,Aviron Interactive,"Toronto, ON, Canada",Canada,https://www.ycombinator.com/companies/aviron-interactive,Consumer,Winter 2021,Consumer -> Home and Personal,2018,90,Active
4301,FifthTry,"Bengaluru, KA, India",India,https://www.ycombinator.com/companies/fifthtry,B2B,Winter 2021,B2B -> Productivity,2020,4,Active
4302,Per Diem,"New York, NY, USA; Remote",USA,https://www.ycombinator.com/companies/per-diem,B2B,Winter 2021,B2B -> Marketing,2020,15,Active
4303,Firstbase.io,"New York, NY, USA; Remote",USA,https://www.ycombinator.com/companies/firstbase-io,B2B,Winter 2021,B2B -> Operations,2019,50,Active
4304,Bimaplan,"Bengaluru, KA, India; MH, India",India,https://www.ycombinator.com/companies/bimaplan,Fintech,Winter 2021,Fintech -> Insurance,2020,30,Active
4305,Version Story,"New York, NY, USA",USA,https://www.ycombinator.com/companies/version-story,B2B,Winter 2021,B2B -> Legal,2021,6,Active
4306,Gridware,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/gridware,Industrials,Winter 2021,Industrials -> Energy,2020,125,Active
4307,Expent Inc,"Fremont, CA, USA; Remote",USA,https://www.ycombinator.com/companies/expent-inc,B2B,Winter 2021,B2B -> Operations,2020,10,Active
4308,Faction,"South San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/faction,Industrials,Winter 2021,Industrials -> Automotive,2020,25,Active
4309,Supadock,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/supadock,B2B,Winter 2021,B2B -> Supply Chain and Logistics,2020,2,Active
4310,Terapify,"Mexico City, CDMX, Mexico; Guadalajara, Jal., Mexico; Remote",Mexico,https://www.ycombinator.com/companies/terapify,Healthcare,Winter 2021,Healthcare -> Consumer Health and Wellness,2019,15,Active
4311,Cyble,"Atlanta, GA, USA",USA,https://www.ycombinator.com/companies/cyble,B2B,Winter 2021,B2B -> Security,2019,260,Active
4312,Axle Health,"Los Angeles, CA, USA",USA,https://www.ycombinator.com/companies/axle-health,Healthcare,Winter 2021,Healthcare -> Healthcare IT,2020,14,Active
4313,Gradia Health,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/gradia-health,Healthcare,Winter 2021,Healthcare -> Healthcare IT,2021,7,Active
4314,Sivo,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/sivo,Fintech,Winter 2021,Fintech -> Credit and Lending,2020,15,Active
4315,Prequel,"New York, NY, USA",USA,https://www.ycombinator.com/companies/prequel,B2B,Winter 2021,B2B -> Analytics,2020,9,Active
4316,Valink Therapeutics,"Boston, MA, USA",USA,https://www.ycombinator.com/companies/valink-therapeutics,Healthcare,Winter 2021,Healthcare -> Therapeutics,2021,15,Active
4317,Fractional,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/fractional,Fintech,Winter 2021,Fintech,2021,10,Active
4318,CashBook,,,https://www.ycombinator.com/companies/cashbook,B2B,Winter 2021,B2B -> Finance and Accounting,2020,4,Active
4319,Encord,"London, England, United Kingdom",United Kingdom,https://www.ycombinator.com/companies/encord,B2B,Winter 2021,B2B -> Infrastructure,2021,100,Active
4320,Axiom.ai,"London, England, United Kingdom; Remote",United Kingdom,https://www.ycombinator.com/companies/axiom-ai,B2B,Winter 2021,B2B -> Operations,2019,8,Active
4321,Laudspeaker,"Mountain View, CA, USA; Remote",USA,https://www.ycombinator.com/companies/laudspeaker,B2B,Winter 2021,B2B -> Marketing,2021,3,Active
4322,Pragmatic Leaders (Ankai Inc),"Gurugram, HR, India; Remote",India,https://www.ycombinator.com/companies/pragmatic-leaders-ankai-inc,B2B,Winter 2021,B2B,2020,10,Active
4323,Pesto,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/pesto,Fintech,Winter 2021,Fintech -> Credit and Lending,,8,Active
4324,Smartcuts,"New York, NY, USA; Remote",USA,https://www.ycombinator.com/companies/smartcuts,B2B,Winter 2021,B2B -> Productivity,2019,3,Active
4325,Weekday,"Bengaluru, KA, India; Remote",India,https://www.ycombinator.com/companies/weekday,B2B,Winter 2021,B2B -> Recruiting and Talent,2021,38,Active
4326,Avocado,"Austin, TX, USA",USA,https://www.ycombinator.com/companies/avocado,B2B,Winter 2021,B2B -> Retail,2020,4,Active
4327,Tupelo,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/tupelo,B2B,Winter 2021,B2B -> Finance and Accounting,2020,2,Active
4328,SpruceID,"New York, NY, USA; Remote",USA,https://www.ycombinator.com/companies/spruceid,Government,Winter 2021,Government,2020,25,Active
4329,Flux Auto,"Houston, TX, USA",USA,https://www.ycombinator.com/companies/flux-auto,Industrials,Winter 2021,Industrials -> Manufacturing and Robotics,2017,56,Active
4330,Wyndly,"New York, NY, USA; Remote",USA,https://www.ycombinator.com/companies/wyndly,Healthcare,Winter 2021,Healthcare -> Consumer Health and Wellness,2020,10,Active
4331,Curvenote,"Calgary, AB, Canada; Remote",Canada,https://www.ycombinator.com/companies/curvenote,Healthcare,Winter 2021,Healthcare -> Healthcare IT,2019,3,Active
4332,Bluelight,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/bluelight,B2B,Winter 2021,B2B -> Analytics,2020,3,Active
4333,"Gerald Technologies, Inc","New York, NY, USA; Remote",USA,https://www.ycombinator.com/companies/gerald-technologies-inc,Fintech,Winter 2021,Fintech,,12,Active
4334,Moichor,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/moichor,Healthcare,Winter 2021,Healthcare -> Diagnostics,2019,29,Active
